Id,Number,Title,Author,CreatedAt,UpdatedAt,ClosedAt,Labels,Body
2250434213,598,Add image support in feeds.,negrel,04/18/2024 11:20:39 +00:00,04/19/2024 16:11:32 +00:00,04/19/2024 16:11:32 +00:00,enhancement,"### Enter your suggestions in details:

Add image support to feed plugin.

[JSON feed spec](https://www.jsonfeed.org/version/1.1/) supports image and banner image but it seems to be non standard in RSS spec. However, some implementations use a meta tag to add OG image to rss feed: https://grafana.com/blog/news.xml.

I'm not sure how this should be implemented for RSS feed...

I have a working example [here](https://github.com/prismelabs/prismeanalytics.com/blob/master/plugins/feed.ts) and I could make a PR if you want.
"
2231031585,597,Djot Support,iacore,04/08/2024 12:11:01 +00:00,04/11/2024 10:00:22 +00:00,04/11/2024 10:00:22 +00:00,,"<!--Please read the [Code of Conduct](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)-->

## Description

Add support for rendering djot files (*.dj *.djot).

Format description: https://djot.net/

### Check List

- [ ] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [ ] Write tests.
  - [ ] Run deno `fmt` to fix the code format before commit.
  - [ ] Document any change in the `CHANGELOG.md`.
"
2229019723,596,chore(unocss): updated deps,kwaa,04/06/2024 01:53:22 +00:00,04/06/2024 09:51:05 +00:00,04/06/2024 09:50:53 +00:00,,"## Description

I fixed the type export in [unocss v0.59.0](https://github.com/unocss/unocss/releases/tag/v0.59.0) so it is no longer necessary to assign types in lume.

### Check List

- [x] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [ ] Write tests.
  - [x] Run deno `fmt` to fix the code format before commit.
  - [x] Document any change in the `CHANGELOG.md`.
"
2227675080,595,`deno task lume` fails directly after init,z0rrn,04/05/2024 10:37:59 +00:00,04/05/2024 11:33:32 +00:00,04/05/2024 11:33:31 +00:00,bug,"### Version

Lume v2.1.3 with Deno v1.42.1

### Platform

Linux with GNU, amd64, MXLinux

### What steps will reproduce the bug?

1. Install Deno
2. Initialize Lume `deno run -A https://lume.land/init.ts` (Vanilla JS, without Plugins/Themes/CMS)
3. Run any task like `deno task lume`

### How often does it reproduce? Is there a required condition?

For me it always worked.

### What is the expected behavior?

The site builds correctly.

### What do you see instead?

user@system:~/projects/test-lume$ deno task lume
Task lume echo ""import 'lume/cli.ts'"" | deno run -A -
TypeError: not found
    at async Command.fn (https://deno.land/x/lume@v2.1.3/cli.ts:146:23)
    at async Command.execute (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1794:7)
    at async Command.parseCommand (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1639:14)
    at async https://deno.land/x/lume@v2.1.3/cli.ts:156:3 {
  code: ""ERR_MODULE_NOT_FOUND""
}

### Additional information

I installed Deno with [Proto](https://moonrepo.dev/proto)."
2226778587,594,esbuild: `.ts` imports aren't transformed into `.js`,scarf005,04/05/2024 01:14:21 +00:00,05/08/2024 18:31:02 +00:00,05/08/2024 18:31:02 +00:00,bug,"### Version

2.1.3

### Platform

linux

### What steps will reproduce the bug?

1. initialize lume project with esbuild.
```
.
├── _config.ts
├── _site
│   ├── a.js
│   └── b.js
├── a.ts
├── b.ts
└── deno.json
```

2. setup project as following:

`_config.ts`
```ts
import lume from ""lume/mod.ts""
import esbuild from ""lume/plugins/esbuild.ts""

const site = lume()

site.use(esbuild({
  extensions: ["".tsx"", "".ts""],
  options: {
    minify: false,
    keepNames: false,
    bundle: false,
    splitting: true,
  },
}))

export default site
```

`a.ts`
```ts
import { b } from ""./b.ts""

console.log(b)
```
`b.ts`
```ts
export const b = 3
```

3. run `deno task build`.

### How often does it reproduce? Is there a required condition?

it always happens.

### What is the expected behavior?

`.ts` extension in compiled output is converted to `.js`.

### What do you see instead?

`a.js`
```js
import { b } from ""./b.ts"";
console.log(b);
```

`b.js`
```js
const b = 3;
export {
  b
};
```

output extension is unchanged '`./b.ts`', thus fails to load in browser.

### Additional information

_No response_"
2222336077,592,Question: how to support both rendering .html from a file and also copying the raw file,johanbrook,04/03/2024 08:58:36 +00:00,04/03/2024 11:02:30 +00:00,04/03/2024 11:02:30 +00:00,bug,"### Version

2.1.3

### Platform

macOS

### What steps will reproduce the bug?

Let's say I have a bunch of [`.cook` files](https://cooklang.org/docs/) in a `recipes` folder. I'd like to render these as HTML with a layout, but *also* serve these raw `.cook` files in the built site.

It's the same scenario as wanting to keep the source `.md` files in a blog and serve along side built `.html` files, or keep raw `.json` files and serve as a JSON API.

I have a hard time finding my way around the docs to find an _elegant_ solution for this.

**What I landed on now:**

```ts
// _config.ts
import { copy, expandGlob } from 'std/fs/mod.ts';

const SRC =  'src';
const DEST = 'build';

const site = lume({
    src: SRC,
    dest: DEST,
});

site
    .data('layout', 'layouts/reci.njk', '/recipes')
     // Makes src/recipes/*.cook → build/recipes/*/index.html
    .loadPages(['.cook'], async (path) => {
        const text = await Deno.readTextFile(path);
        return parseToRecipe(text); // irrelevant
    })
    // Makes src/recipes/*.cook → build/recipes/*.cook
    .addEventListener('afterBuild', async () => {
        // Fiddly, since we don't want to overwrite the existing build/recipes directory from above
        for await (const entry of expandGlob(`./src/recipes/*.cook`)) {
            await copy(entry.path, `./${DEST}/recipes/${entry.name}`);
        }
    })
```

I've tried various combinations of:

* `Site.copy()`: this would overwrite the built `build/recipes` dir.
* `Site.loadAssets()`.
* `Site.loadData()`.

I've read https://lume.land/docs/core/loaders top to bottom. The key paragraph for my issue is:

> Note: you can't use the same extension to generate pages and assets, so a way to have support for both is adding a sub-extension (like .page) for pages

***

**Is my solution above the best one so far?**

### How often does it reproduce? Is there a required condition?

_No response_

### What is the expected behavior?

_No response_

### What do you see instead?

-

### Additional information

Related as input to:

* https://github.com/lumeland/lume/issues/571
* https://github.com/lumeland/lume/issues/428"
2219590718,591,esbuild plugin: timeout after 10 second on `deno task build`,scarf005,04/02/2024 05:26:49 +00:00,04/23/2024 12:35:17 +00:00,04/23/2024 12:35:17 +00:00,bug,"### Version

2.1.3

### Platform

ubuntu

### What steps will reproduce the bug?

1. Create project with following files: `deno.json`, `_config.ts`, `main.tsx` 

`deno.json`
```json
{
	""imports"": {
		""lume/"": ""https://deno.land/x/lume@v2.1.3/""
	},
	""tasks"": {
		""lume"": ""echo \""import 'lume/cli.ts'\"" | deno run -A -"",
		""build"": ""deno task lume"",
		""serve"": ""deno task lume -s""
	},
	""compilerOptions"": {
		""exactOptionalPropertyTypes"": true,
		""types"": [
			""lume/types.ts""
		],
		""jsx"": ""precompile"",
		""jsxImportSource"": ""https://esm.sh/preact@10.19.3""
	}
}
```

`_config.ts`
```ts
import lume from ""lume/mod.ts""
import esbuild from ""lume/plugins/esbuild.ts""

const site = lume()

site.use(esbuild({
	extensions: ["".tsx""],
	options: { minify: false, bundle: false, splitting: true },
}))

export default site
```

`main.tsx`
```
import { render } from ""https://esm.sh/preact@10.19.3""

const App = () => <h1>Example Page</h1>

render(<App />, document.getElementById(""root"")!)
```

2. run `deno task build`.

### How often does it reproduce? Is there a required condition?

it always happens.

### What is the expected behavior?

after building the project must stop immediately.

### What do you see instead?

```
$ deno task build
Task build deno task lume
Task lume echo ""import 'lume/cli.ts'"" | deno run -A -
Loading config file file:///home/scarf/repo/etc/esbuild-issue/_config.ts
🔥 /main.js <- /main.tsx
🍾 Site built into ./_site
  1 files generated in 0.01 seconds
WARN After waiting 10 seconds, there are some timers that avoid ending the process.
WARN They have been forcibly closed.
```

The plugin hangs and gets killed after 10 seconds.

### Additional information

it might be that `esbuild.stop()` isn't called?"
2209227733,590,page does not refresh when _components/XXX.tsx is modified,iacore,03/26/2024 20:15:34 +00:00,06/26/2025 22:04:16 +00:00,,bug,"### Version

v2.0.1

### Platform

Linux

### What steps will reproduce the bug?

- Enable TSX
- have a .tsx page reference a component in _components/
- load the .tsx page in browser
- edit the component

### How often does it reproduce? Is there a required condition?

100%

### What is the expected behavior?

the page should refresh to new content

### What do you see instead?

The page is stuck. Manual refresh doesn't work. I have to restart lume to see the new page.

### Additional information

_No response_"
2209155699,589,add date format HUMAN_SINCE,UppaJung,03/26/2024 19:36:13 +00:00,03/26/2024 21:39:06 +00:00,03/26/2024 21:39:06 +00:00,,"add date format HUMAN_SINCE
add date format HUMAN_SINCE_STRICT

## Description

I'd like to be able to have lume display an article as having been written ""three days ago"" rather than ""March 23, 2024"", but the date package doesn't currently support relative dates. I've exposed functionality in the already-relied-upon [date-fns](https://date-fns.org/) package to add two new date formats: 
 - `""HUMAN_SINCE""`, exposing [`formatDistanceToNow`](https://date-fns.org/v3.6.0/docs/formatDistanceToNow), and
 - `""HUMAN_SINCE_STRICT""`, exposing [`formatDistanceToNowStrict`](https://date-fns.org/v3.6.0/docs/formatDistanceToNowStrict).

Note: I have done everything on the check list below, but that check list does not tell me how I would update the plugin's documentation.

## Related Issues

I proposed a fix without opening an issue.

### Check List

- [X] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [X] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [X] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [X] Write tests.
  - [X] Run deno `fmt` to fix the code format before commit.
  - [X] Document any change in the `CHANGELOG.md`.
"
2197103920,588,Filter Pages plugin removes asset files (arguably unexpected -- documentation issue?),ghost,03/20/2024 09:50:43 +00:00,03/28/2024 20:41:59 +00:00,03/28/2024 20:41:59 +00:00,bug,"### Version

2.1.2

### Platform

linux

### What steps will reproduce the bug?

I use the [Filter pages plugin](https://lume.land/plugins/filter_pages/ ) to filter out 'draft' blog posts:

```typescript
site.use(filterPages({
  fn: (page) => {
    return page.data.draft === false && page.data.publish === true;
  }
}));
```
I am also using the [Lightning CSS plugin](https://lume.land/plugins/lightningcss/ ) which, per the docs, loads *.css files as 'assets'.

### How often does it reproduce? Is there a required condition?

always.

### What is the expected behavior?

Intuitively, since the distinction between 'pages' and 'assets' seems fairly fundamental to Lume's architecture, I didn't expect it to affect 'assets'. I.e. the use of 'pages' in the plugin name suggests it won't affect assets since there is the distinction between `site.loadPages()` and `site.loadAssets()`.

### What do you see instead?

However, the plugin apparently affects all loaded files, and since the CSS files have no metadata, they fail the test and are removed.

### Additional information

Of course, this behaviour is perfectly reasonable, and it is easy to work around by checking for `asset === false` in the filter function. However, It might be a good idea to document this with an example. And perhaps consider changing this in a future major version: rename `filterPages` to `filterFiles`, or have two functions `filterPages` and `filterAssets` (though filtering assets seems an unlikely use-case)?

If the resolution is just a matter of documentation, I would be happy to provide a pull request if that is helpful for you."
